Country,Country Code,Year,budget_deficit/surplus,capital_expenditure,consumer_price_index_(cpi),defence_expenditure,education_expenditure,expenditure,exports,food_inflation,food_inflation_yoy,gdp_growth_rate,gdp_per_capita,government_debt,health_expenditure,imports,inflation_rate,interest_rate,labour_force,nominal_gdp,population,real_gdp,revenue,tax_revenue,unemployment_rate,value_added_tax_(vat),debt_to_gdp,rev_exp_ratio,interest_payment_est,primary_balance_est,debt_service_ratio_est,deficit_gdp_ratio,deficit_volatility_3yr,deficit_yoy_change,cumulative_deficit,gdp_per_capita_calc,gdp_growth_efficiency,gdp_real_nominal_gap_pct,exports_gdp_ratio,imports_gdp_ratio,trade_balance_pct_gdp,gdp_volatility_5yr,debt_accumulation_rate,debt_carrying_capacity,debt_stabilization_gap,fiscal_vulnerability_index,debt_shock_sensitivity,interest_burden_ratio,debt_sustainability_score,high_debt_risk,extreme_deficit,interest_coverage_risk,high_debt_risk_int,risk_score
Nigeria,NGA,1986,-107213.01352941176,8.53,95.78333333333335,43.4,,705255.1429411764,8920.6,14.941666666666668,,0.06,,20223998.36,15.22,5983.6,12.591666666666667,10.0,72289064.4975,198.12,140431790.0,17180.55,598042.1294117647,,7.8425,120396.525,10207953.947102766,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-54115.189546442445,0.0,0.0,-643278.0811764706,0.0001223408887688464,8.507559370609857e-08,-98.84683552039952,4502.624671916011,3020.189783969312,1482.4348879466988,6.495023479557252,0.0,5.8777694639805144e-09,-0.06,10199474.148899272,1020795.3947102766,0.29570914651308583,5612678.711265822,1,1,1,1,3
Nigeria,NGA,1987,-107213.01352941176,6.37,95.78333333333335,43.4,,705255.1429411764,30360.6,14.941666666666668,,3.2,,20223998.36,15.22,17861.7,12.591666666666667,10.0,72289064.4975,244.68,140431790.0,17730.34,598042.1294117647,,7.8425,120396.525,8265488.948831127,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-43817.64489513314,0.0,0.0,-750491.0947058824,0.00012625588550854475,4.537364997658591e-06,-98.6199926228149,12408.288376655222,7300.0245218244245,5108.263854830799,6.407443327880474,0.0,3.8715193012901337e-07,-3.2,8257009.150627633,826548.8948831126,0.29570914651308583,4544322.962216344,1,1,1,1,3
Nigeria,NGA,1988,-107213.01352941176,8.34,95.78333333333335,43.4,,705255.1429411764,31192.8,14.941666666666668,,7.33,,20223998.36,15.22,21445.7,12.591666666666667,10.0,72289064.4975,315.62,140431790.0,19030.69,598042.1294117647,,7.8425,120396.525,6407704.948989291,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-33969.01765712305,0.0,0.0,-857704.1082352941,0.00013551554103241153,1.0393401697761709e-05,-98.34152098531372,9883.023889487358,6794.784867879095,3088.2390216082626,3.6318824320178638,0.0,1.143935318238426e-06,-7.33,6399225.150785796,640770.494898929,0.29570914651308583,3522541.7623031824,1,1,1,1,3
Nigeria,NGA,1989,-107213.01352941176,15.03,95.78333333333335,43.4,,705255.1429411764,57971.2,14.941666666666668,,1.92,,20223998.36,15.22,30860.2,12.591666666666667,10.0,72289064.4975,414.86,140431790.0,19395.96,598042.1294117647,,7.8425,120396.525,4874897.160487875,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-25843.179272383877,0.0,0.0,-964917.1217647059,0.0001381165902677734,2.7224189985951542e-06,-97.86110097154253,13973.677867232316,7438.7022127946775,6534.9756544376405,2.9465114966685593,0.0,3.9385446231810315e-07,-1.92,4866417.362284381,487489.7160487875,0.29570914651308583,2679497.4786275537,1,1,1,1,3
Nigeria,NGA,1990,-107213.01352941176,24.05,95.78333333333335,43.4,,705255.1429411764,109886.1,14.941666666666668,,11.78,,20223998.36,15.22,45717.9,12.591666666666667,10.0,72289064.4975,494.64,140431790.0,21680.2,598042.1294117647,,7.8425,120396.525,4088629.783276727,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-21674.958258412535,0.0,0.0,-1072130.1352941177,0.0001543824229542328,1.6703174897630686e-05,-97.7184712318152,22215.36875303251,9242.661329451723,12972.707423580787,4.7017677526649475,0.0,2.8811608349042602e-06,-11.78,4080149.9850732326,408862.9783276727,0.29570914651308583,2247050.4211609247,1,1,1,1,3
Nigeria,NGA,1991,-107213.01352941176,28.34,95.78333333333335,43.4,,705255.1429411764,121535.4,14.941666666666668,,0.36,,20223998.36,15.22,89488.2,12.591666666666667,10.0,72289064.4975,590.06,140431790.0,21757.9,598042.1294117647,,7.8425,120396.525,3427447.7781920484,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-18169.849427077206,0.0,0.0,-1179343.1488235295,0.00015493571647844125,5.104535622365915e-07,-97.28806548426088,20597.125716028877,15165.949225502492,5431.176490526387,4.626545147299439,0.0,1.0503442307438952e-07,-0.36,3418967.979988554,342744.77781920484,0.29570914651308583,1883400.3183649066,1,1,1,1,3
Nigeria,NGA,1992,-107213.01352941176,39.76,95.78333333333335,43.4,,705255.1429411764,205611.7,14.941666666666668,,4.63,,20223998.36,15.22,143151.2,12.591666666666667,10.0,72289064.4975,906.03,140431790.0,22765.55,598042.1294117647,,7.8425,120396.525,2232155.4871251504,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-11833.274122204757,0.0,0.0,-1286556.1623529412,0.00016211108610094622,6.564999980987273e-06,-96.020170828291,22693.696676710486,15799.83002770328,6893.866649007208,4.537127946179167,0.0,2.074228263535124e-06,-4.63,2223675.688921656,223215.54871251504,0.29570914651308583,1225989.558277719,1,1,1,1,3
Nigeria,NGA,1993,-107213.01352941176,54.5,95.78333333333335,43.4,,705255.1429411764,218770.1,14.941666666666668,,-2.04,,20223998.36,15.22,165629.4,12.591666666666667,10.0,72289064.4975,1257.17,140431790.0,22302.24,598042.1294117647,,7.8425,120396.525,1608692.4091411661,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-8528.123764440112,0.0,0.0,-1393769.175882353,0.00015881190434160244,-2.8925701860073515e-06,-94.36303259224185,17401.79132496003,13174.78145358225,4227.009871377778,5.308917027040448,0.0,-1.268110664542202e-06,2.04,1600212.610937672,160869.2409141166,0.29570914651308583,883084.8653871963,1,1,1,1,3
Nigeria,NGA,1994,-107213.01352941176,70.92,95.78333333333335,43.4,,705255.1429411764,206059.2,14.941666666666668,,-1.82,,20223998.36,15.22,162788.8,12.591666666666667,10.0,72289064.4975,1768.79,140431790.0,21897.47,598042.1294117647,,7.8425,120396.525,1143380.4103370102,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-6061.376055349237,0.0,0.0,-1500982.1894117647,0.000155929579762531,-2.5806263424183237e-06,-91.9224001676906,11649.726649291324,9203.39893373436,2446.327715556964,5.7981738504463625,0.0,-1.5917711931618254e-06,1.82,1134900.612133516,114338.04103370101,0.29570914651308583,627163.2660449751,1,1,1,1,3
Nigeria,NGA,1995,-107213.01352941176,121.14,95.78333333333335,43.4,,705255.1429411764,950661.4,14.941666666666668,,-0.08,,20223998.36,15.22,755127.7,12.591666666666667,10.0,72289064.4975,3100.24,140431790.0,21881.56,598042.1294117647,,7.8425,120396.525,652336.5403968726,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-3458.2165745042894,0.0,0.0,-1608195.2029411765,0.00015581628632662165,-1.1343412494146477e-07,-85.83172314953778,30664.122777591416,24357.072355688593,6307.050421902823,2.6845111286787393,0.0,-1.226360858941446e-07,0.08,643856.7421933784,65233.65403968725,0.29570914651308583,357089.1375776056,1,1,1,1,3
Nigeria,NGA,1996,-107213.01352941176,212.93,95.78333333333335,43.4,,705255.1429411764,1309543.4,14.941666666666668,,4.19,,20223998.36,15.22,562626.6,12.591666666666667,10.0,72289064.4975,4086.07,140431790.0,22799.69,598042.1294117647,,7.8425,120396.525,494949.87506332493,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-2623.8662952277314,0.0,0.0,-1715408.2164705882,0.00016235419344864862,5.941112293809217e-06,-82.07839667995486,32048.971260893715,13769.382316015142,18279.58894487857,3.229184107479782,0.0,8.465503702701054e-06,-4.19,486470.0768598307,49494.98750633249,0.29570914651308583,270526.47164243675,1,1,1,1,3
Nigeria,NGA,1997,-107213.01352941176,269.65,95.78333333333335,43.4,,705255.1429411764,1241662.7,14.941666666666668,,2.93,,20223998.36,15.22,845716.6,12.591666666666667,10.0,72289064.4975,4418.71,140431790.0,23469.34,598042.1294117647,,7.8425,120396.525,457690.1032201706,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-2426.341930776443,0.0,0.0,-1822621.23,0.000167122700636373,4.1545248259811474e-06,-81.1724147334352,28100.117455094358,19139.44567532153,8960.671779772829,2.8106458332561215,0.0,6.401711506072334e-06,-2.93,449210.3050166764,45769.01032201706,0.29570914651308583,250033.59712911464,1,1,1,1,3
Nigeria,NGA,1998,-107213.01352941176,309.02,95.78333333333335,43.4,,705255.1429411764,751856.7,14.941666666666668,,2.58,,20223998.36,15.22,837418.7,12.591666666666667,10.0,72289064.4975,4805.16,140431790.0,24075.15,598042.1294117647,,7.8425,120396.525,420880.8522504974,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-2231.2059021845635,0.0,0.0,-1929834.2435294117,0.0001714366099015045,3.658250529362239e-06,-80.0409966293045,15646.860874559849,17427.488366672496,-1780.6274921126455,2.446844907222359,0.0,6.130000892662256e-06,-2.58,412401.05404700316,42088.085225049734,0.29570914651308583,229788.50909584874,1,1,1,1,3
Nigeria,NGA,1999,-107213.01352941176,498.03,95.78333333333335,43.4,,705255.1429411764,1188969.8,14.941666666666668,,0.58,,20223998.36,15.22,862515.7,12.591666666666667,10.0,72289064.4975,5482.35,140431790.0,24215.78,598042.1294117647,,7.8425,120396.525,368892.871852399,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-1955.60322725495,0.0,0.0,-2037047.2570588235,0.00017243802133405832,8.223974058256195e-07,-77.36042365763151,21687.229016753765,15732.59095096081,5954.638065792956,1.7558616118589738,0.0,1.5722721805046667e-06,-0.58,360413.0736489048,36889.287185239904,0.29570914651308583,201195.11987780614,1,1,1,1,3
Nigeria,NGA,2000,-107213.01352941176,239.45,95.78333333333335,43.4,,705255.1429411764,1945723.3,14.941666666666668,,5.01,,20223998.36,15.22,985022.39,12.591666666666667,10.0,72289064.4975,7062.75,140431790.0,25430.42,598042.1294117647,,7.8425,120396.525,286347.3627128243,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-1518.0066338099432,0.0,0.0,-2144260.2705882355,0.00018108734496654922,7.103812074459231e-06,-72.2271594413305,27549.08923577926,13946.725992000285,13602.363243778982,1.6938919682199307,0.0,1.7496232382012514e-05,-5.01,277867.5645093301,28634.736271282432,0.29570914651308583,155795.0898478553,1,1,1,1,3
Nigeria,NGA,2001,-107213.01352941176,438.7,95.78333333333335,47.07,,705255.1429411764,1867953.85,14.941666666666668,,5.92,,20223998.36,24.52,1358180.33,12.591666666666667,10.0,72289064.4975,8234.49,140431790.0,26935.32,598042.1294117647,,7.8425,120396.525,245601.10413638243,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-1301.9994380879905,0.0,0.0,-2251473.284117647,0.00019180357951714493,8.394125245668393e-06,-69.42865353001191,22684.511730538263,16493.80022320751,6190.711507330751,2.108798235962841,0.0,2.4104126163507066e-05,-5.92,237121.3059328882,24560.110413638246,0.29570914651308583,133384.64762949068,1,1,1,1,3
Nigeria,NGA,2002,-107213.01352941176,321.38,95.78333333333335,69.13,,705255.1429411764,1744177.68,14.941666666666668,,15.33,,20223998.36,40.62,1512695.33,12.591666666666667,10.0,72289064.4975,11501.45,140431790.0,31064.27,598042.1294117647,,7.8425,120396.525,175838.68433980062,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-932.1695397485687,0.0,0.0,-2358686.297647059,0.00022120539800852784,2.1736814191908186e-05,-62.975308932094656,15164.850344956503,13152.214112133688,2012.6362328228165,5.679808975661064,0.0,8.718218097205187e-05,-15.33,167358.8861363064,17583.868433980064,0.29570914651308583,95015.31672875506,1,1,1,1,3
Nigeria,NGA,2003,-107213.01352941176,241.69,95.78333333333335,51.06,,705255.1429411764,3087886.39,14.941666666666668,,7.35,,20223998.36,33.27,2080235.27,12.591666666666667,10.0,72289064.4975,13556.97,140431790.0,33346.62,598042.1294117647,,7.8425,120396.525,149177.8646703504,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-790.8331546755047,0.0,0.0,-2465899.3111764705,0.00023745777220385785,1.0421760228997075e-05,-59.345294965426774,22777.113101231324,15344.396793678825,7432.7163075524995,5.378733122213816,0.0,4.927004429405027e-05,-7.35,140698.06646685617,14917.78646703504,0.29570914651308583,80351.86591813987,1,1,1,1,3
Nigeria,NGA,2004,-107213.01352941176,351.3,95.78333333333335,76.3,,705255.1429411764,4602781.54,14.941666666666668,,9.25,,20223998.36,34.2,1987045.27,12.591666666666667,10.0,72289064.4975,18124.06,140431790.0,36431.37,598042.1294117647,,7.8425,120396.525,111586.46771198064,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-591.550753691015,0.0,0.0,-2573112.3247058825,0.0002594239523686197,1.3115820696356864e-05,-50.25150028670347,25395.97386016157,10963.57697999234,14432.396880169234,4.103184129429239,0.0,8.289535630678326e-05,-9.25,103106.66950848642,11158.646771198064,0.29570914651308583,59676.59758431144,1,1,1,1,3
Nigeria,NGA,2005,-107213.01352941176,519.5,95.78333333333335,71.7,,705255.1429411764,7246534.8,14.941666666666668,,6.44,,20223998.36,55.7,2800856.33,12.591666666666667,10.0,72289064.4975,23121.88,140431790.0,38777.01,598042.1294117647,,7.8425,120396.525,87466.9289867433,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-463.68640235747165,0.0,0.0,-2680325.338235294,0.00027612700799441495,9.131447057787914e-06,-40.37219476179313,31340.59514191752,12113.445489726613,19227.14965219091,3.833832286368299,0.0,7.362782796428194e-05,-6.44,78987.13078324907,8746.69289867433,0.29570914651308583,46410.8512872844,1,1,1,1,3
Nigeria,NGA,2006,-107213.01352941176,552.4,95.78333333333335,84.2,,705255.1429411764,7324680.63,14.941666666666668,,6.06,,20223998.36,62.25,3108519.32,12.591666666666667,10.0,72289064.4975,30375.18,140431790.0,41126.68,598042.1294117647,,7.8425,120396.525,66580.67000755221,84.7979820349422,2022399.836,-2129612.8495294116,338.1701282465227,-352.9625619647744,0.0,0.0,-2787538.351764706,0.00029285876082616336,8.592634964315956e-06,-26.142397100860077,24114.03201561275,10233.747816473844,13880.284199138905,3.807430892347224,0.0,9.10174078950034e-05,-6.06,58100.87180405799,6658.067000755222,0.29570914651308583,34923.40884525139,1,1,1,1,3
Nigeria,NGA,2007,-107213.01352941176,759.32,95.78333333333335,72.1,,705255.1429411764,8309758.32,14.941666666666668,,6.59,,20223998.36,81.91,3911952.63,12.591666666666667,9.125,72289064.4975,34675.94,145325769.0,43837.39,598042.1294117647,,7.8425,120396.525,58322.855443861066,84.7979820349422,1845439.85035,-1952652.8638794117,308.580242024952,-309.1856011096217,0.0,0.0,-2894751.3652941175,0.00030164911771428507,9.34413604205316e-06,-20.8987122636635,23964.046309919788,11281.460949580602,12682.585360339186,1.270342473508617,0.0,0.00011299172425368018,-6.59,49843.05724036685,5321.960559252322,0.32406481809653237,30381.610830826397,1,1,1,1,3
Nigeria,NGA,2008,-107213.01352941176,960.89,95.78333333333335,95.85,,705255.1429411764,10387693.62,14.941666666666668,,6.76,,20223998.36,98.22,5593180.45,12.591666666666667,9.883333333333335,72289064.4975,39954.21,149933510.0,46802.76,598042.1294117647,,7.8425,120396.525,50617.94078771674,84.7979820349422,1998805.171246667,-2106018.184776079,334.2248100836467,-268.33971571309195,0.0,0.0,-3001964.3788235295,0.0003121567686903348,9.585183557553772e-06,-14.632790886691302,25998.996401130193,13998.97645329491,12000.019947835282,1.2731260738827055,0.0,0.00013354948650223287,-6.76,42138.14258422252,5002.739814519338,0.29919981097445436,26143.90776583546,1,1,1,1,3
Nigeria,NGA,2009,-107213.01352941176,1152.8,95.78333333333335,54.84,,705255.1429411764,8606319.72,14.941666666666668,,8.04,,20223998.36,90.2,5480656.12,12.591666666666667,7.45,72289064.4975,43461.46,154642926.0,50564.26,598042.1294117647,,7.8425,120396.525,46533.177578479874,84.7979820349422,1506687.87782,-1613900.8913494118,251.93674554365947,-246.68525523397457,0.0,0.0,-3109177.392352941,0.0003269742839708038,1.1400129556617207e-05,-14.047075938617517,19802.187317223124,12610.381979804635,7191.8053374184865,0.7513454598252349,0.0,0.00017277994795090556,-8.04,38053.379374985656,3466.7217295967507,0.39692502887662523,23897.287992909096,1,1,1,1,3
Nigeria,NGA,2010,-107213.01352941176,64166.02846153846,108.925,198.71,,705255.1429411764,2237134.498235294,14.766666666666666,,9.13,,20223998.36,99.1,1262413.3217647057,13.758333333333333,6.1000000000000005,72289064.4975,22187.739999999998,159500688.0,22187.739999999998,598042.1294117647,,7.8425,120396.525,91149.429189273,84.7979820349422,1233663.89996,-1340876.9134894118,206.28377823037889,-483.2083552872522,0.0,0.0,-3216390.405882353,0.0001391074877369808,1.2945669508944668e-05,0.0,10082.750646236591,5689.688637800451,4393.062008436139,1.2478501512601543,0.0,0.00010016519117241464,-9.13,82669.63098577877,5560.115180545653,0.48476909264440293,48436.226393368255,1,1,1,1,3
Nigeria,NGA,2011,-144174.12352941177,62374.95769230769,120.73333333333333,283.2,,740112.0352941178,3183375.2347058826,10.341666666666667,,5.31,,20223998.36,231.8,1810656.0429411766,10.85,8.908333333333333,72289064.4975,25485.341999999997,164272861.0,23272.14,595937.9117647059,,7.8425,120396.525,79355.4128486877,80.51995959339891,1801621.1872366667,-1945795.3107660785,302.31692793325766,-565.7139053869153,21339.506808047372,34.47446236539229,-3360564.529411765,0.0001416675880503475,7.174589449676799e-06,9.510092324986003,12491.004573161636,7104.695879463485,5386.308693698151,1.463089197554268,0.0,6.691415001677243e-05,-5.31,71303.4168893478,7069.244694603929,0.33077869864461223,42035.07786152743,1,1,1,1,3
Nigeria,NGA,2012,-167511.17647058822,57330.31538461538,135.48333333333332,296.8,,724453.6941176471,3531292.1429411764,11.316666666666668,,4.21,,20223998.36,197.9,1236252.8964705882,12.241666666666667,12.0,72289064.4975,29039.85,169087829.0,24268.02,556942.5176470588,,7.8425,120396.525,69642.22735310273,76.87758681738664,2426879.8032,-2594390.9796705884,435.7504996122316,-576.8320995824298,30404.523091397765,16.186713933041986,-3528075.705882353,0.0001435231627463855,5.811275495154449e-06,19.663038022879483,12160.15972169683,4257.091191829807,7903.068529867022,1.9897110342961852,0.0,6.04518287253263e-05,-4.21,61954.46867136407,8357.067282372327,0.2294891229935218,36765.67329576841,1,1,1,1,3
Nigeria,NGA,2013,-203557.09411764707,70306.26076923076,146.96666666666667,272.3,,796885.6235294117,2573679.8947058823,9.700000000000001,,5.456,,20223998.36,180.0,1380650.3182352942,8.516666666666667,12.0,72289064.4975,32403.984000000004,173876409.0,25577.14,593328.5294117647,,7.8425,120396.525,62412.07365119053,74.4559208866021,2426879.8032,-2630436.897317647,409.02799762655053,-628.1853926284097,29917.284343338604,21.51851500690034,-3731632.8,0.0001470995412609424,6.846653821956707e-06,26.691193776943024,7942.479834287913,4260.742500784144,3681.737333503769,2.062375620492057,0.0,8.741898291174507e-05,-5.456,54966.481562530316,7489.448838142864,0.24448204176796154,32837.52207293895,1,1,1,1,3
Nigeria,NGA,2014,-147466.58823529413,45260.93230769231,158.80833333333334,274.53,,727661.4705882353,2680594.706470588,9.491666666666667,,6.228,,20223998.36,195.98,1487509.18,8.058333333333334,12.166666666666666,72289064.4975,36054.794,178605318.0,27190.984000000004,580194.8823529412,,7.8425,123488.5925,56092.39747701789,79.73417664726932,2460586.467133333,-2608053.055368627,424.096547896905,-409.006880569874,28423.108399913228,-27.55517125329716,-3879099.3882352943,0.0001522406180537133,8.558925065752537e-06,32.59834215635593,7434.780258266316,4125.690414428661,3309.089843837655,1.8575998492678667,0.0,0.00011103108941905591,-6.228,48118.979812290956,6824.5750263705095,0.23579536427707334,29256.135057208234,1,1,1,1,3
Nigeria,NGA,2015,-274905.8823529412,63014.10538461538,173.13333333333333,330.59,,841299.7058823529,1648896.5747058822,9.883333333333333,,2.81,,20223998.36,257.7,1439529.4282352943,9.016666666666667,12.666666666666666,75086257.88,38071.094,183376728.0,27912.276,566393.8235294118,,9.0175,303773.07999999996,53121.66327555494,67.32366831572578,2561706.458933333,-2836612.341286274,452.2836147771495,-722.0855863846235,63871.704896074356,86.41909712748492,-4154005.2705882355,0.0001522127497007145,3.340070108609963e-06,36.39552002136979,4331.09848302726,3781.161182905052,549.9373001222081,1.3264408015437437,0.0,5.289744007870855e-05,-2.81,46389.29644398236,6728.744014903626,0.22110020512078973,27870.441424661214,1,1,1,1,3
Nigeria,NGA,2016,-377654.70941176475,84545.58538461538,200.29999999999998,380.17,,938896.9411764706,1522968.994117647,14.875,,-1.508,,20223998.36,200.82,1595028.388235294,15.625,12.833333333333334,80048490.21000001,41030.168,193392517.0,27460.971999999998,561242.2317647059,,13.38,311001.88,49290.55703598386,59.77676645335001,2595413.1228666664,-2973067.8322784314,462.4408100413161,-920.4317891454034,115314.54539499174,37.37600162622503,-4531659.98,0.0001419960421736483,-1.6061400712525737e-06,49.412657352405446,3711.8273415737585,3887.4527353514472,-175.62539377768837,3.054083364939474,0.0,-3.0594095313207887e-05,1.508,43312.88039064886,6325.621486284596,0.21624389073936975,25914.27104684294,1,1,1,1,3
Nigeria,NGA,2017,-900219.4135294118,104355.79230769232,233.34166666666667,361.92,,1538853.1764705882,2422629.205294118,19.508333333333333,,0.784,,20223998.36,245.19,1760605.0394117646,16.558333333333334,14.0,84539450.49249999,45959.698,199681159.0,27682.276,638633.7629411765,,17.46,388939.362,44003.76686548289,41.50062999550774,2831359.7704,-3731579.1839294117,443.3463958060093,-1958.71481472618,335322.7807461329,138.3710281096704,-5431879.393529411,0.00013863238844682388,5.094703068411833e-07,66.02571985049204,5271.203490706396,3830.7585037041904,1440.4449870022063,3.217847106374078,0.0,1.7816656523898173e-05,-0.784,39853.70386593211,6160.527361167604,0.22555726390466926,23372.0591725421,1,1,1,1,3
Nigeria,NGA,2018,-632601.0,129521.62307692309,261.5833333333333,442.15,,1330240.0588235294,3347436.401176471,14.441666666666668,,1.9140000000000001,,22975686.185,296.44,2339727.535294118,12.133333333333333,14.0,89395505.47666667,51634.764,196042933.0,28214.54,697639.0588235294,,22.563333333333333,443216.228,44496.54536040873,52.44459856670718,3216596.0659,-3849197.0659,461.06880416419614,-1225.1455240504247,261307.9589087251,-29.728131776250365,-6064480.393529411,0.000143920209559403,1.4388380407764527e-06,83.0076407412632,6482.9121736209945,4531.302854979869,1951.6093186411251,2.84226156431811,13.60605245322024,4.301457527763496e-05,11.69205245322024,39252.08550373801,6229.516350457223,0.2168873692968131,23427.60948140105,1,1,1,1,3
Nigeria,NGA,2019,-867415.7647058824,176252.6923076923,291.3916666666667,588.78,,1668430.5882352942,3429117.8188235294,13.75,,2.2640000000000002,,26066272.31,388.23,3198218.791176471,11.4,13.583333333333334,89395505.47666667,58255.654,201135262.0,28837.634,801014.8235294118,,22.563333333333333,473832.234,44744.622230144385,48.01007780471397,3540668.655441667,-4408084.420147549,442.02286292791183,-1488.9812492807691,145964.41824409095,37.118936692462135,-6931896.158235295,0.0001433743328407527,1.3569638533147741e-06,102.0125992305749,5886.326190456173,5489.971481869332,396.3547085868412,1.7121895923057227,13.451550913929754,5.059825934734894e-05,11.187550913929755,39943.61444967299,6077.8111862612795,0.2262326417633938,23652.703548093963,1,1,1,1,3
Nigeria,NGA,2020,-1089140.4705882352,124346.45307692309,329.98333333333335,642.06,,1756517.6470588236,2215232.950588235,16.116666666666667,,-1.932,,31193853.62,423.36,2701239.9976470587,13.208333333333334,12.5,89395505.47666667,61700.928,206283338.0,28320.215999999997,667377.1764705882,,22.563333333333333,612468.3219999999,50556.53882547763,37.994333708407005,3899231.7025,-4988372.173088236,584.26206948236,-1765.1930139336564,228301.0100457583,25.561525960683195,-8021036.62882353,0.0001372879471244546,-1.0999035524835235e-06,117.86884676303318,3590.274931664294,4377.956839882633,-787.6819082183392,1.933076511677705,19.67132564648637,-3.8214641367545143e-05,21.60332564648637,46757.105454636934,6319.567353184704,0.17115607057736476,27051.127518899106,1,1,1,1,3
Nigeria,NGA,2021,-1219441.0588235294,194230.03615384613,385.925,612.53,,2064461.4705882352,3354102.9170588236,20.491666666666667,,3.386,,36533225.36,386.24,3802515.674705882,16.983333333333334,11.5,89395505.47666667,70430.202,211493324.0,29353.109999999997,845020.4117647059,,22.563333333333333,637425.346,51871.53284041411,40.931759870719745,4201320.9163999995,-5420761.975223529,497.1857315998005,-1731.417806843049,177980.28738772127,11.96361642542949,-9240477.68764706,0.00013878977097168323,1.6401371729331494e-06,139.94119192140118,4762.307677406383,5398.984479280468,-636.6768018740859,2.0228912971289477,17.116742948927133,6.527665203990081e-05,13.730742948927134,47778.356853342135,5965.226276647623,0.20113207931013788,27714.987037495266,1,1,1,1,3
Nigeria,NGA,2022,-1646536.2352941176,241304.21692307695,458.6583333333333,693.85,,2582513.6470588236,4755593.073529412,20.825,,3.104,,43691155.045,437.52,4605659.0,18.758333333333333,13.666666666666666,89395505.47666667,80946.008,216783381.0,30307.577999999998,935977.4117647059,,22.563333333333333,641779.328,53975.676039515136,36.24288347249096,5971124.522816666,-7617660.758110784,637.9560497681903,-2034.1166611874391,291570.0520660976,35.02384747341816,-10887013.922941176,0.00013980581841741826,1.2019297568998667e-06,167.08174437429483,5875.0186587699445,5689.791397742554,185.22726102739006,2.1423111818781213,19.592931131772385,5.750738532163244e-05,16.488931131772386,50351.38769226604,7376.6757254004015,0.15675061007155008,28966.66237356497,1,1,1,1,3
Nigeria,NGA,2023,-2382673.9411764704,345437.8623076923,571.775,743.2,,3441190.411764706,6363092.574705882,27.75,,2.712,,80621785.8575,468.64,5551105.688235294,24.508333333333336,18.400000000000002,89395505.47666667,93770.364,216783381.0,31174.440000000002,1058516.4705882352,,22.563333333333333,1455726.74,85977.89580671777,30.760183074130104,14834408.59778,-17217082.53895647,1401.43389450863,-2540.966931915152,588418.7497541335,44.708260292301304,-13269687.864117647,0.00014380456590443159,7.880993712897266e-07,200.7924568973813,6785.824756642602,5919.893505196688,865.9312514459132,2.1871010950571153,84.52656098119414,3.154299107408606e-05,81.81456098119413,82901.87749930477,15819.932828436073,0.07135548839787549,46693.77066614887,1,1,1,1,3
Nigeria,NGA,2024,-2148155.3333333335,428384.8888888889,761.8333333333334,743.2,,3161287.1666666665,8976098.064666666,39.09583333333333,,3.374,,135738317.05,468.64,6848836.487333333,33.185833333333335,25.5625,89395505.47666667,110997.51200000002,216783381.0,32242.612,1013131.8333333334,,22.563333333333333,1591511.75,122289.51316494372,32.04807978269189,34698107.29590625,-36846262.62923959,3424.8363494556324,-1935.318454104929,376058.37733081006,-9.842664738564311,-15417843.19745098,0.00014873193623638522,1.0672867797573806e-06,244.25719603610284,8086.756092935368,6170.2612643545845,1916.4948285807818,2.286498895691846,68.36431444215233,2.7590264387177328e-05,64.99031444215234,119084.70518667453,31260.25680278874,0.02919847542960548,66635.36171815768,1,1,1,1,3
